id,title,original_title,release_date,runtime,budget,revenue,vote_average,vote_count,popularity,original_language,status,genres,production_companies,production_countries,belongs_to_collection,collection_name,director,composer,cast_top5,cast_top5_popularity,overview,tagline,roi,is_success,release_year,release_month,release_day_of_week,release_decade,release_season,main_genre,nb_genres,cast_avg_popularity,lead_actor_popularity,nb_production_companies,is_international,is_franchise,director_nb_movies_prior,director_avg_vote_prior,director_avg_roi_prior,genre_drama,genre_action,genre_comedy,genre_thriller,genre_adventure,genre_crime,genre_science_fiction,genre_fantasy,genre_horror,genre_family,genre_romance,genre_animation,inflation_factor,budget_2024,revenue_2024,franchise_position
556694,Three Thousand Years of Longing,Three Thousand Years of Longing,2022-08-24,108,60000000,20300000,6.879,1643,3.7378,en,Released,"['Drama', 'Fantasy', 'Romance']","['FilmNation Entertainment', 'Elevate Production Finance', 'Sunac Pictures', 'Kennedy Miller Mitchell']","['AU', 'CN', 'GB']",False,,George Miller,Tom Holkenborg,"['Tilda Swinton', 'Idris Elba', 'Erdil Yaşaroğlu', 'Sabrina Elba', 'Sarah Houbolt']","[3.0985, 7.5707, 0.1132, 0.2755, 0.1275]","A solitary scholar discovers an ancient bottle while on a trip to Istanbul and unleashes a djinn who offers her three wishes. Filled with reluctance, she is unable to come up with one, so the djinn tries to inspire her with his stories.",What would you wish for?,-0.6616666666666666,0,2022,8,2,2020,Été,Drama,3,2.23708,3.0985,4,1,0,6,6.693833333333333,3.391327798220668,1,0,0,0,0,0,0,1,0,0,1,0,1.08,64800000.00000001,21924000.0,0.0
913290,Barbarian,Barbarian,2022-09-08,103,4500000,45400000,6.848,3194,7.6059,en,Released,"['Horror', 'Mystery']","['BoulderLight Pictures', 'Vertigo Entertainment', 'Regency Enterprises', 'Hammerstone Studios', 'Almost Never Films']",['US'],False,,Zach Cregger,Anna Drubich,"['Georgina Campbell', 'Justin Long', 'Bill Skarsgård', 'Richard Brake', 'Matthew Patrick Davis']","[1.5318, 2.9784, 8.7566, 2.3871, 0.2726]","In town for a job interview, a young woman arrives at her Airbnb late at night only to find that it has been mistakenly double-booked and a strange man is already staying there. Against her better judgement, she decides to stay the night anyway.",Some stay for a night. Some stay for a week. Some never leave.,9.088888888888889,1,2022,9,3,2020,Automne,Horror,2,3.1853,1.5318,5,0,0,0,6.80411559139785,1.8808109733333331,0,0,0,0,0,0,0,0,1,0,0,0,1.08,4860000.0,49032000.0,0.0
717728,Jeepers Creepers: Reborn,Jeepers Creepers: Reborn,2022-09-15,88,5000000,6175213,5.307,1069,3.6402,en,Released,['Horror'],"['Orwo Studios (US)', 'Screen Media Films', 'Black Hangar Studios', 'Ink Pine Media', 'Infinity Films']","['US', 'GB']",False,,Timo Vuorensola,Trevor Gureckis,"['Sydney Craven', 'Imran Adams', 'Jarreau Benjamin', 'Peter Brooke', 'Ocean Navarro']","[0.4, 0.255, 0.2425, 0.5479, 0.1527]","Forced to travel to a horror festival with her boyfriend, a young woman begins experiencing premonitions associated with the urban myth of The Creeper. She believes that something supernatural has been summoned — and that she is at the center of it all.",Evil's Back. For More.,0.2350426,0,2022,9,3,2020,Automne,Horror,1,0.31962,0.4,5,1,0,0,6.80411559139785,1.8808109733333331,0,0,0,0,0,0,0,0,1,0,0,0,1.08,5400000.0,6669230.04,0.0
724495,The Woman King,The Woman King,2022-09-16,135,50000000,97562514,7.607,2351,4.217,en,Released,"['Action', 'Drama', 'History', 'War']","['TriStar Pictures', 'JuVee Productions', 'Entertainment One', 'Welle Entertainment', 'TSG Entertainment II']","['CA', 'US']",False,,Gina Prince-Bythewood,Terence Blanchard,"['Viola Davis', 'Thuso Mbedu', 'Lashana Lynch', 'Sheila Atim', 'John Boyega']","[2.3078, 2.2025, 1.1578, 0.8313, 1.4232]","The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",Her reign begins.,0.95125028,0,2022,9,4,2020,Automne,Action,4,1.58452,2.3078,5,1,0,0,6.80411559139785,1.8808109733333331,1,1,0,0,0,0,0,0,0,0,0,0,1.08,54000000.0,105367515.12,0.0
497828,Triangle of Sadness,Triangle of Sadness,2022-09-18,147,15600000,24733572,7.018,2849,4.1792,en,Released,"['Comedy', 'Drama']","['30WEST', 'BBC Film', 'Bord Cadre Films', 'Coproduction Office', 'Film i Väst', 'Heretic', 'Imperative Entertainment', 'Sovereign Films', 'Plattform Produktion', 'SVT', 'BFI', 'Piano', 'ARTE France Cinéma', 'Essential Filmproduktion', 'TRT 12 PUNTO', 'ZDF/Arte']","['DK', 'FR', 'DE', 'GR', 'MX', 'SE', 'CH', 'TR', 'GB', 'US']",False,,Ruben Östlund,,"['Harris Dickinson', 'Charlbi Dean', 'Dolly de Leon', 'Woody Harrelson', 'Zlatko Burić']","[3.3578, 0.4745, 0.6444, 5.144, 1.227]","A celebrity model couple are invited on a luxury cruise for the uber-rich, helmed by an unhinged, alcoholic captain. What first appears Instagrammable ends catastrophically, leaving the survivors stranded on a desert island in a struggle of hierarchy.",Welcome aboard.,0.5854853846153846,0,2022,9,6,2020,Automne,Comedy,2,2.16954,3.3578,16,1,0,0,6.80411559139785,1.8808109733333331,1,0,1,0,0,0,0,0,0,0,0,0,1.08,16848000.0,26712257.76,0.0
799379,Project Wolf Hunting,늑대사냥,2022-09-21,122,9000000,20541,6.436,439,7.4815,ko,Released,"['Action', 'Thriller', 'Horror', 'Crime']","['The Contents On', 'Contents G', 'Cheum Film', 'Finecut']",['KR'],False,,Kim Hong-sun,,"['Seo In-guk', 'Jang Dong-yoon', 'Park Ho-san', 'Jung So-min', 'Ko Chang-seok']","[2.2394, 1.2488, 1.5572, 2.7039, 1.244]","While under heavily armed guard, the dangerous convicts aboard a cargo ship unite in a coordinated escape attempt that soon escalates into a bloody, all-out riot. But as the fugitives continue their brutal campaign of terror, they soon discover that not even the most vicious among them is safe from the horror they unknowingly unleashed from the darkness below deck.",A floating hell with no escape.,-0.9977176666666666,0,2022,9,2,2020,Automne,Action,4,1.79866,2.2394,4,0,0,0,6.80411559139785,1.8808109733333331,0,1,0,1,0,1,0,0,1,0,0,0,1.08,9720000.0,22184.280000000002,0.0
619730,Don't Worry Darling,Don't Worry Darling,2022-09-21,123,35000000,86700000,6.772,2923,5.1912,en,Released,"['Science Fiction', 'Mystery', 'Thriller']","['Vertigo Entertainment', 'New Line Cinema']",['US'],False,,Olivia Wilde,John Powell,"['Florence Pugh', 'Harry Styles', 'Chris Pine', 'Olivia Wilde', 'KiKi Layne']","[9.4511, 1.8119, 3.7976, 5.6196, 0.7147]","Alice and Jack are lucky to be living in the idealized community of Victory, the experimental company town housing the men who work for the top-secret Victory Project and their families. But when cracks in their idyllic life begin to appear, exposing flashes of something much more sinister lurking beneath the attractive façade, Alice can’t help questioning exactly what they’re doing in Victory, and why.",Are you ready to live the life you deserve?,1.477142857142857,1,2022,9,2,2020,Automne,Science Fiction,3,4.27898,9.4511,2,0,0,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,1,0,0,0,0,0,1.08,37800000.0,93636000.0,0.0
338947,Hellraiser,Hellraiser,2022-09-28,121,14000000,10303,6.161,997,3.7777,en,Released,"['Horror', 'Thriller']","['Phantom Four', 'Spyglass Media Group']",['US'],False,,David Bruckner,Ben Lovett,"[""Odessa A'zion"", 'Drew Starkey', 'Jamie Clayton', 'Adam Faison', 'Brandon Flynn']","[3.7842, 4.5632, 0.9313, 0.3062, 1.5075]","A young woman struggling with addiction comes into possession of an ancient puzzle box, unaware that its purpose is to summon the Cenobites, a group of sadistic supernatural beings from another dimension.",Unlock your fears.,-0.9992640714285714,0,2022,9,2,2020,Automne,Horror,2,2.21848,3.7842,2,0,0,1,6.271,0.786396,0,0,0,1,0,0,0,0,1,0,0,0,1.08,15120000.000000002,11127.240000000002,0.0
436270,Black Adam,Black Adam,2022-10-19,125,200000000,393452111,6.8,6992,15.755,en,Released,"['Action', 'Adventure', 'Science Fiction']","['New Line Cinema', 'Flynn Picture Company', 'DC Films', 'Seven Bucks Productions', 'Warner Bros. Pictures']",['US'],False,,Jaume Collet-Serra,Lorne Balfe,"['Dwayne Johnson', 'Aldis Hodge', 'Noah Centineo', 'Sarah Shahi', 'Quintessa Swindell']","[5.8606, 2.1594, 4.8125, 5.026, 0.8761]","Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",The hierarchy of power in the DC Universe is about to change.,0.967260555,0,2022,10,2,2020,Automne,Action,3,3.74692,5.8606,5,0,0,8,6.619625,2.4962738449387256,0,1,0,0,1,0,1,0,0,0,0,0,1.08,216000000.0,424928279.88000005,0.0
674324,The Banshees of Inisherin,The Banshees of Inisherin,2022-10-20,114,20000000,49300000,7.464,3330,4.2587,en,Released,"['Drama', 'Comedy']","['Searchlight Pictures', 'Blueprint Pictures', 'Film4 Productions', 'TSG Entertainment']","['GB', 'US']",False,,Martin McDonagh,Carter Burwell,"['Colin Farrell', 'Brendan Gleeson', 'Kerry Condon', 'Barry Keoghan', 'Gary Lydon']","[8.1845, 2.9541, 2.6866, 2.7278, 2.7239]","Two lifelong friends find themselves at an impasse when one abruptly ends their relationship, with alarming consequences for both of them.",Everything was fine yesterday.,1.465,1,2022,10,3,2020,Automne,Drama,2,3.85538,8.1845,4,1,0,2,7.7795000000000005,5.5754368,1,0,1,0,0,0,0,0,0,0,0,0,1.08,21600000.0,53244000.0,0.0
804095,The Fabelmans,The Fabelmans,2022-11-11,151,40000000,45629909,7.571,2750,5.3464,en,Released,['Drama'],"['Amblin Entertainment', 'Reliance Entertainment']",['US'],False,,Steven Spielberg,John Williams,"['Michelle Williams', 'Paul Dano', 'Seth Rogen', 'Gabriel LaBelle', 'Mateo Zoryan Francis-DeFord']","[3.6585, 2.7894, 4.7499, 0.7713, 0.1492]","Growing up in post-World War II era Arizona, young Sammy Fabelman aspires to become a filmmaker as he reaches adolescence, but soon discovers a shattering family secret and explores how the power of films can help him see the truth.",Capture every moment.,0.140747725,0,2022,11,4,2020,Automne,Drama,1,2.42366,3.6585,2,0,0,23,7.320652173913044,8.025711473243827,1,0,0,0,0,0,0,0,0,0,0,0,1.08,43200000.0,49280301.720000006,0.0
593643,The Menu,The Menu,2022-11-17,107,35000000,79628200,7.173,6141,11.7377,en,Released,"['Comedy', 'Horror']","['Hyperobject Industries', 'Searchlight Pictures', 'Gary Sanchez Productions', 'TSG Entertainment']",['US'],False,,Mark Mylod,Colin Stetson,"['Anya Taylor-Joy', 'Ralph Fiennes', 'Nicholas Hoult', 'Janet McTeer', 'Paul Adelstein']","[12.5691, 4.0438, 6.6879, 1.8167, 1.6649]","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.",Painstakingly prepared. Brilliantly executed.,1.2750914285714283,1,2022,11,3,2020,Automne,Comedy,2,5.35648,12.5691,4,0,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,0,1,0,0,0,1.08,37800000.0,85998456.0,0.0
791177,Bones and All,Bones and All,2022-11-18,131,16000000,15234907,7.0,1619,3.7753,en,Released,"['Horror', 'Romance', 'Drama']","['Frenesy Film', 'Per Capita Productions', 'MeMo Films', 'The Apartment Pictures', '3 Marys Entertainment', 'Tenderstories', 'Elafilm']","['IT', 'US']",False,,Luca Guadagnino,Trent Reznor,"['Taylor Russell', 'Timothée Chalamet', 'Mark Rylance', 'Anna Cobb', 'André Holland']","[1.7633, 8.7957, 1.5651, 0.2654, 0.682]","Abandoned by her father, a young woman embarks on a thousand-mile odyssey through the backroads of America where she meets a disenfranchised drifter. But despite their best efforts, all roads lead back to their terrifying pasts and to a final stand that will determine whether their love can survive their otherness.",You can’t run from who you are.,-0.0478183125,0,2022,11,4,2020,Automne,Horror,3,2.6143,1.7633,7,1,0,2,7.4975000000000005,5.362119510714285,1,0,0,0,0,0,0,0,1,0,1,0,1.08,17280000.0,16453699.56,0.0
877269,Strange World,Strange World,2022-11-23,102,180000000,73621640,6.234,1416,4.7666,en,Released,"['Animation', 'Family', 'Adventure', 'Fantasy', 'Science Fiction']",['Walt Disney Animation Studios'],['US'],False,,Don Hall,Henry Jackman,"['Jake Gyllenhaal', 'Dennis Quaid', 'Jaboukie Young-White', 'Gabrielle Union', 'Lucy Liu']","[9.7807, 4.0329, 0.6648, 2.8272, 6.0003]","A journey deep into an uncharted and treacherous land, where fantastical creatures await the legendary Clades—a family of explorers whose differences threaten to topple their latest, and by far most crucial, mission.",Journey to a place where nothing is as it appears!,-0.5909908888888888,0,2022,11,2,2020,Automne,Animation,5,4.66118,9.7807,1,0,0,1,7.724,2.987094090909091,0,0,0,0,1,0,1,1,0,1,0,1,1.08,194400000.0,79511371.2,0.0
668482,Roald Dahl's Matilda the Musical,Roald Dahl's Matilda the Musical,2022-11-25,117,25000000,37289659,6.795,813,3.2908,en,Released,"['Family', 'Comedy', 'Fantasy']","['Working Title Films', 'The Roald Dahl Story Company']",['GB'],False,,Matthew Warchus,Christopher Nightingale,"['Alisha Weir', 'Emma Thompson', 'Lashana Lynch', 'Stephen Graham', 'Andrea Riseborough']","[0.9249, 8.0192, 1.1578, 3.4659, 2.249]","An extraordinary young girl discovers her superpower and summons the remarkable courage, against all odds, to help others change their stories, whilst also taking charge of her own destiny. Standing up for what's right, she's met with miraculous results.",Meet the exception to the rules.,0.49158636,0,2022,11,4,2020,Automne,Family,3,3.16336,0.9249,2,0,0,0,6.80411559139785,1.8808109733333331,0,0,1,0,0,0,0,1,0,1,0,0,1.08,27000000.0,40272831.720000006,0.0
785084,The Whale,The Whale,2022-12-09,117,3000000,57615635,7.772,4648,6.1139,en,Released,['Drama'],"['A24', 'Protozoa Pictures']",['US'],False,,Darren Aronofsky,Rob Simonsen,"['Brendan Fraser', 'Sadie Sink', 'Ty Simpkins', 'Hong Chau', 'Samantha Morton']","[4.6802, 9.7801, 1.2127, 1.77, 2.4488]",A reclusive English teacher suffering from severe obesity attempts to reconnect with his estranged teenage daughter for one last chance at redemption.,,18.205211666666667,1,2022,12,4,2020,Hiver,Drama,1,3.97836,4.6802,2,0,0,7,7.131285714285715,12.277740474917147,1,0,0,0,0,0,0,0,0,0,0,0,1.08,3240000.0,62224885.800000004,0.0
615777,Babylon,Babylon,2022-12-22,189,78000000,65267446,7.357,3751,11.5928,en,Released,"['Drama', 'Comedy']","['Paramount Pictures', 'Marc Platt Productions', 'C2 Motion Picture Group', 'Organism Pictures', 'Wild Chickens Productions']",['US'],False,,Damien Chazelle,Justin Hurwitz,"['Diego Calva', 'Margot Robbie', 'Brad Pitt', 'Jovan Adepo', 'Jean Smart']","[1.0986, 12.8751, 13.1044, 0.9442, 2.458]","A tale of outsized ambition and outrageous excess, tracing the rise and fall of multiple characters in an era of unbridled decadence and depravity during Hollywood's transition from silent films to sound films in the late 1920s.",Always make a scene.,-0.1632378717948717,0,2022,12,3,2020,Hiver,Drama,2,6.09606,1.0986,5,0,0,3,7.757000000000001,10.242555161038961,1,0,1,0,0,0,0,0,0,0,0,0,1.08,84240000.0,70488841.68,0.0
937278,A Man Called Otto,A Man Called Otto,2022-12-28,126,50000000,113360085,7.75,3558,7.1652,en,Released,"['Comedy', 'Drama']","['Playtone', 'SF Studios', 'Artistic Films', 'Columbia Pictures', '2DUX²', 'TSG Entertainment']","['SE', 'US']",False,,Marc Forster,Thomas Newman,"['Tom Hanks', 'Mariana Treviño', 'Cameron Britton', 'Mack Bayda', 'Manuel Garcia-Rulfo']","[12.5641, 0.7284, 1.1538, 0.3849, 1.8199]","When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",Fall in love with the grumpiest man in America.,1.2672017,1,2022,12,2,2020,Hiver,Comedy,2,3.33022,12.5641,6,1,0,4,6.9384999999999994,1.5080829766666666,1,0,1,0,0,0,0,0,0,0,0,0,1.08,54000000.0,122428891.80000001,0.0
739405,Operation Fortune: Ruse de Guerre,Operation Fortune: Ruse de Guerre,2023-01-04,114,50000000,48983306,6.463,1924,6.1001,en,Released,"['Action', 'Comedy', 'Thriller', 'Adventure']","['Miramax', 'STXfilms', 'Toff Guy Films']","['GB', 'US']",False,,Guy Ritchie,Chris Benstead,"['Jason Statham', 'Aubrey Plaza', 'Cary Elwes', 'Hugh Grant', 'Josh Hartnett']","[16.0085, 4.1164, 3.7104, 2.4633, 2.9644]",Special agent Orson Fortune and his team of operatives recruit one of Hollywood's biggest movie stars to help them on an undercover mission when the sale of a deadly new weapons technology threatens to disrupt the world order.,"In this operation, everyone has a part to play.",-0.02033388,0,2023,1,2,2020,Hiver,Action,4,5.852600000000001,16.0085,3,1,0,11,7.025454545454545,3.2345468070750907,0,1,1,1,1,0,0,0,0,0,0,0,1.03,51500000.0,50452805.18,0.0
646389,Plane,Plane,2023-01-11,107,25000000,74515586,6.897,2640,7.4779,en,Released,"['Action', 'Adventure', 'Thriller']","['MadRiver Pictures', 'di Bonaventura Pictures', 'G-BASE', 'Olive Hill Media', 'Riverstone Pictures']","['GB', 'US']",False,,Jean-François Richet,Marcus Trumpp,"['Gerard Butler', 'Mike Colter', 'Tony Goldwyn', 'Yoson An', 'Evan Dane Taylor']","[6.6196, 2.1212, 2.5023, 0.5727, 0.5357]","After a heroic job of successfully landing his storm-damaged aircraft in a war zone, a fearless pilot finds himself between the agendas of multiple militias planning to take the plane and its passengers hostage.",Survive together or die alone.,1.98062344,1,2023,1,2,2020,Hiver,Action,3,2.4703,6.6196,5,1,0,0,6.80411559139785,1.8808109733333331,0,1,0,1,1,0,0,0,0,0,0,0,1.03,25750000.0,76751053.58,0.0
667216,Infinity Pool,Infinity Pool,2023-01-27,118,4500000,5078400,6.066,1019,3.3008,en,Released,"['Horror', 'Science Fiction', 'Thriller']","['Topic Studios', 'Elevation Pictures', 'Film Forge Productions', 'Hero Squared', 'Celluloid Dreams', 'NEON', 'Téléfilm Canada', 'Eurimages']","['CA', 'FR', 'HU', 'US']",False,,Brandon Cronenberg,Tim Hecker,"['Alexander Skarsgård', 'Mia Goth', 'Cleopatra Coleman', 'Jalil Lespert', 'Adam Boncz']","[3.2907, 3.1558, 0.9672, 0.5292, 0.1938]","While staying at an isolated island resort, James and Em are enjoying a perfect vacation of pristine beaches, exceptional staff, and soaking up the sun. But guided by the seductive and mysterious Gabi, they venture outside the resort grounds and find themselves in a culture filled with violence, hedonism, and untold horror. A tragic accident leaves them facing a zero tolerance policy for crime: either you'll be executed, or, if you’re rich enough to afford it, you can watch yourself die instead.",Find out what kind of creature you really are.,0.1285333333333333,0,2023,1,4,2020,Hiver,Horror,3,1.6273400000000002,3.2907,8,1,0,0,6.80411559139785,1.8808109733333331,0,0,0,1,0,0,1,0,1,0,0,0,1.03,4635000.0,5230752.0,0.0
631842,Knock at the Cabin,Knock at the Cabin,2023-02-01,100,20000000,54700000,6.247,3068,3.5036,en,Released,"['Horror', 'Mystery', 'Thriller']","['Blinding Edge Pictures', 'FilmNation Entertainment', 'Wishmore', 'Universal Pictures']","['US', 'CN', 'JP']",False,,M. Night Shyamalan,Herdís Stefánsdóttir,"['Dave Bautista', 'Jonathan Groff', 'Ben Aldridge', 'Nikki Amuka-Bird', 'Rupert Grint']","[5.8513, 1.1698, 0.5115, 1.4759, 2.6464]","While vacationing at a remote cabin, a young girl and her two fathers are taken hostage by four armed strangers who demand that the family make an unthinkable choice to avert the apocalypse. With limited access to the outside world, the family must decide what they believe before all is lost.",Save your family or save humanity. Make the choice.,1.735,1,2023,2,2,2020,Hiver,Horror,3,2.33098,5.8513,4,1,0,11,6.3771818181818185,8.526730471048952,0,0,0,1,0,0,0,0,1,0,0,0,1.03,20600000.0,56341000.0,0.0
